season,week,n_contestants,rank_fan_weight,rank_judge_weight,rank_marginal_effect,rank_sensitivity,pct_fan_weight,pct_judge_weight,pct_marginal_effect,pct_sensitivity
1,week2,6,0.5,0.5,5.0,0.0,0.5307068070547274,0.46929319294527255,0.0,0.0
1,week3,5,0.5,0.5,6.0,0.0,0.7005621970754757,0.2994378029245242,2.0,0.0
1,week4,4,0.5,0.5,7.5,0.0,0.5759800215756319,0.4240199784243681,2.5,0.0
1,week5,3,0.5,0.5,0.0,0.0,0.850978779133126,0.14902122086687397,0.0,0.0
2,week1,10,0.48273844353423045,0.5172615564657695,9.0,0.14108705615040695,0.7230188091079337,0.2769811908920663,7.0,0.0
2,week2,9,0.5046728971962617,0.4953271028037384,12.222222222222221,0.36415335696438156,0.722109361688689,0.27789063831131094,6.666666666666667,0.18207667848219078
2,week3,8,0.48,0.52,3.75,0.19647328298303576,0.6911201980245026,0.3088798019754973,8.75,0.0
2,week4,7,0.47572815533980584,0.524271844660194,8.571428571428571,0.20055418786167786,0.5392038214282318,0.46079617857176824,5.714285714285714,0.20055418786167786
2,week5,6,0.5,0.5,3.3333333333333335,0.0,0.9512498173295011,0.04875018267049887,0.0,0.0
2,week6,5,0.5208333333333333,0.47916666666666663,2.0,0.0,0.9377158424107517,0.062284157589248317,2.0,0.0
2,week7,4,0.425531914893617,0.5744680851063829,2.5,0.0,0.8731813325444638,0.12681866745553605,2.5,0.0
3,week1,11,0.48908649959579625,0.5109135004042037,0.9090909090909091,0.6917013659059651,0.9711983935691155,0.028801606430884412,1.8181818181818181,0.13834027318119302
3,week2,10,0.5378096479791394,0.4621903520208605,8.0,0.42007937051407884,0.7215031686940148,0.2784968313059853,7.0,0.0
3,week3,9,0.5018587360594796,0.4981412639405204,7.777777777777778,0.23407346136692006,0.6750826383651489,0.32491736163485097,7.777777777777778,0.0
3,week4,8,0.5193199381761978,0.4806800618238022,1.25,0.0,0.6813236213338886,0.31867637866611137,5.0,0.32303029288921203
3,week5,7,0.42424242424242425,0.5757575757575757,2.857142857142857,0.0,0.9566371346505581,0.04336286534944189,2.857142857142857,0.0
3,week7,5,0.43859649122807015,0.5614035087719298,2.0,0.0,0.9595971063207582,0.04040289367924171,6.0,0.0
3,week8,4,0.5128205128205129,0.48717948717948717,5.0,0.0,0.9860353916322128,0.013964608367787243,2.5,0.0
4,week1,11,0.48751007252215955,0.5124899274778404,0.0,0.11634027214263981,0.9839602626615166,0.016039737338483448,0.9090909090909091,0.11634027214263981
4,week2,11,0.5325704225352113,0.46742957746478875,7.2727272727272725,0.0,0.7969340166684586,0.20306598333154133,4.545454545454546,0.0
4,week3,10,0.43673901535203813,0.5632609846479619,9.0,0.17069312488305938,0.8131994665919662,0.18680053340803382,11.0,0.17069312488305938
4,week4,9,0.5283757338551859,0.4716242661448141,8.88888888888889,0.545610676411705,0.6878714929440694,0.31212850705593065,5.555555555555555,0.0
4,week5,8,0.5,0.5,5.0,0.0,0.6318243610905898,0.3681756389094102,3.75,0.0
4,week6,7,0.46009389671361506,0.5399061032863849,4.285714285714286,0.0,0.8439171466299605,0.1560828533700394,4.285714285714286,0.2279633271133155
4,week7,6,0.4565217391304348,0.5434782608695652,3.3333333333333335,0.22168185216682387,0.9033744626350572,0.09662553736494278,6.666666666666667,0.22168185216682387
4,week8,5,0.5,0.5,4.0,0.0,0.8831278758748963,0.11687212412510378,4.0,0.0
5,week1,12,0.5072420928170264,0.4927579071829737,4.166666666666667,0.2704901256386562,0.9842903356330082,0.01570966436699182,3.3333333333333335,0.2704901256386562
5,week2,11,0.5475113122171946,0.4524886877828054,5.454545454545454,0.31771021307864156,0.6993267592600392,0.3006732407399609,6.363636363636363,0.0
